corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
462458		0.003710445140233259	0.003557160978896233			0.00529316744487023			0.004904975866269375								0.004247254680055694		0.0035899980515295285
462459				0.014879514281921752		0.005053120257119893			0.008896600024292366								0.005667617496528977		
462460		0.011573715760755334				0.015793575272345522			0.013140050620224124								0.004003208421866517		0.013964129700844296
462461		0.01957141214805275	0.016427487538724094	0.005665801729128332		0.02542036645068932			0.02152042063852253								0.005996012097667142	7.202688911759241e-05	0.015910258683900468
462462		0.009378213671725873		0.009086891025894363		0.006881595075039844			0.01591754275034401								0.014038945424117343		0.012320993649237989
462463									0.009385446877845047										
462464									0.011887938603189659										
462465		0.0009107226318804354				0.0011715699036709114			0.00563057865987299								0.004218326065455356		0.003505661441753614
462466		0.012498747435495425				0.011823713336862232			0.010454201136893269										0.018378733987755216
462468		0.01650138942539013				0.016193170813254745			0.023204115544918004								0.006906965275115017		0.018723137187798042
462469		0.01113264791128928				0.017995122381417643			0.00855421600631676								0.008812610155536558		
462470									0.009778181221318781								0.009443767933207423		
462471									0.022621724975548787										
462472		0.01649092267268325		0.003056628056628052		0.00848645715710283			0.02999363699075866										
462473									0.01657236495953004										
462474									0.005666664423169539						0.0		0.007539037341359384		
462475		0.00832899218411386	0.006113940098325544			0.007989161298756913			0.013396750367440532								0.008681651475157863		0.005722615247981417
470287		0.010873226520905				0.019666819214487635			0.02700845517596556										
470288									0.008743199171005704								0.014491757368728923		
470289		0.00704616835533981				0.00546920821114372			0.004985879908673353								0.0031775737470983527		
470290		0.014177966836961544	0.017517286585944383	0.013212024380740504		0.01490595407908446			0.023605612249239478								0.003589222826532586		0.02072396054432383
470291		0.02270186695315571	0.006227220283236468	0.013243884566463464		0.01843432958715799			0.02185356767065174								0.007100428497256324		0.01976147670273974
542675		0.007385523837811384				0.007553162721030357			0.005899684744413528								0.007882832881481498		0.016971758599316197
542676																			
542677		0.012010111449285956							0.02629235478736528										
542678		0.011025344603276779						0.003107678464017554	0.013326375742221822										
691509																			
691510																			
691511		0.019854770326395557	0.009644803796462804	0.015257719884788523		0.04926049747085984			0.04017785631495655								0.010067429965101049		0.023311814562521793
691512		0.010627949637129992	0.012640699800669751			0.01173301603887182			0.031442303846694206					0.01071453184757665			0.02209888116625374		0.012460086946870307
691513									0.056086489768390604										
691514		0.008945947768294856	0.0052051848266974985	0.008681246966217495		0.009792884281380207		0.005057969157632097	0.01880938738463249								0.007013374884322871		0.013820872451924253
691515		0.00583261566727965	0.005013875134877559	0.012361715296709121		0.011232641184941244		0.00290918267891958	0.01707972387343678					0.0045745604953290175			0.005038067569594965		0.004040751349385041
691516									0.01385534686784056										
691517									0.02093471023691942								0.020849434940580645		
691518		0.010766074151052487	0.003866909995831584	0.012099217964624081		0.008482103501121309	0.009668494618481469	0.00441385727059795	0.020970526217539236					0.0015522113957294036			0.010964474792686188		0.01228531495020985
691519		0.004589302154305322	0.004801431679399635						0.015625788209662712								0.008592741346360958		
691520									0.012286157061959081										
691521									0.010120680328415179										
691522		0.005394892942544905	0.0012733861618194212	0.006669334853787007		0.0052266629994910125	0.002212602134684781	0.0023406358998448403	0.01834661415342094					0.0019344879258672764			0.005796671704065488		0.006860830447279517
691523		0.01331540762024935		0.006061357630021003		0.011913567576300313			0.012015712158952745										0.015663471299372445
691524									0.012159289984057228										0.01231120579235757
691525		0.036098234488230505	0.02015220094167606			0.025933569357405782			0.04343462071479445										0.020780575124173382
691526																			
691527		0.03086711399224617				0.03178879541763369		0.012440667097062468	0.030876390552924342										0.030787528481813247
691528		0.0009200419662300489				0.008595624050963103	0.009723123486083052		0.027482970323569892								0.006077511052251983		0.012069834518137245
691529		0.00843402577866596		0.008581637285388561		0.01137458674175326	0.000766087844739531		0.026438854529323624								0.006006686699378919		0.00820885657633841
691530		0.007267161536796144		0.007047949214416819		0.009568528007824758	0.0038489407953624863	0.008270586947419964	0.0070364573197316226					0.00394820712738678					0.006430070151804459
691531									0.02848580701645748										
691532		0.010324374799249986	0.0176535916134666	0.021618797077478477		0.013662388050842019			0.024138939394849554								0.010680747309497942		0.008584668752359845
745868																			
745869		0.016962372735972987		0.009506947506330287		0.017095089701653195			0.023116099019856444								0.024602945005360165		0.02207889654173404
745870		0.005539856827412095	0.0017407838719368691	0.0017443568373141421		0.006103786243642768		0.002719498473215933	0.009664556322281586								0.004170280888756871		0.006081179611432732
745871		0.006955008407443254												0.011294107253979578					
745872		0.00754569991810713	0.006046470843977053	0.011019289127339113		0.006684769786896685		0.003525096827565467	0.012023516609279215					0.004573407739157943			0.004908639252481729		0.005108215162142556
748541																			
748542																			
748543		0.0012007044200694178	0.003544562935239825	0.0003588337809492952		0.0015200127289341377		0.0011864848556258861	0.00028969238867917097								0.006742615917113588		0.00016658337497917587
748544		0.014842574722162499	0.014330193811778663						0.019521190285910164								0.011398491544088427		
748545	0.00030047433161180964	0.0011120056854285933	3.368666906216305e-05	0.002278264521899594	0.0001151719901719899	0.0			0.0057412988375197555	0.0003891863733281634					0.0005369722324803314	7.041391795417841e-05		0.00011068476977567861	0.002711776859504126
748546		0.011317243863398515	0.002358782261586996	0.008043796488606156		0.004305862133479044			0.013544515625420915										0.010739840792354044
748547		0.020639804249307295	0.007945150698685736	0.012427830050801355		0.014974395788205211			0.02054019072162781										0.019686046426956996
748548																			
836353		0.02859201272661975				0.05087419937554557			0.023402456807190206										0.01575776985463619
836354		0.022922355603664995		0.006349819043451809		0.03550649185673377	0.004159025412627679		0.016096215793291298			0.007026834836633041					0.012446523898521179		0.02093853167473718
907063		0.008966966200769295	0.0037302582628737768			0.006693343972483456			0.010099407264446766								0.004976906783727114		0.005770163122741161
907064		0.01620905461856619				0.017977498494724752			0.03148080347116376								0.006788465949066329		0.014381374010732497
907065																			
907066		0.012429990090536596	0.0027433640725583832			0.006615393804449752													0.007359189723320158
907067		0.011117609556465832							0.01596357665323189										
907068		0.002869705610639569							0.012456469548427676								0.005284783194776096		
907069		0.015470654428975831				0.008709144415144619			0.01594675318205184								0.010674984480818255		0.01543239134480016
907070		0.0019511490099725249				0.0032711856241267757			0.005011105203159446								0.004972458454413897		
907071																			
907072		0.0															0.006705699563368708		
907073		0.0034309277369028502	0.0068380743598456944	0.01235241320706406		0.001792137718396694		0.002631115681959911	0.0063115042299244735								0.009471235310146979		0.0
907074		0.00858577805278954	0.00578123578348971	0.005951484731706434					0.009102041505033708						0.00022186597507219876		0.004604251123952711		0.005060377427428327
907075									0.009612632933587962								0.0066022610804741715		
907076									0.007093022676010046										
909451	0.01251351879256267	0.01593696896794882	0.01175929550386882	0.010472328955096522	0.01176298874804713	0.014562045812199153		0.004047344924812083	0.0319486774735218	0.010392653982854749	0.004290209790209847	0.007933525445069776		0.001162356321839096	0.011574062077176669	0.012030947726707373	0.007050901449251105	0.008205251655296748	0.013748237709466156
929210	0.00047226769293639247	0.007240711792457892	0.002212391803074681	0.0008769555567585089	0.0009686779544828433	0.006307350447835068		0.0009172573261499934	0.0045464059365203525						3.686001793854191e-05		0.006789718409224703	0.006393376096043676	0.027849280823773477
929211																	0.0016370119846032915		
929212		0.0060277832219111345		0.003919496534529091		0.0087416041209809			0.007803682002197585								0.0035295309846545926		0.013298527235806441
929213		0.003185074237110653				0.008083529886315376	0.0019366116328733067		0.0056620382678798315								0.008021228417812313		0.004233039464224886
929214		0.0041009819902804966	0.004350723253959617	0.004560909534709807					0.008602110479737959								0.0023323607142467003		0.0007589462083879171
929215		0.007476421438044065		0.007112586732460664		0.0062335504173247755			0.007330463701703513								0.005176333680936238		0.014683153300249639
929216		0.008875111007440716	0.007915461540593674	0.004016281559576412		0.007234795652741312	0.012712279192164139	0.0063594635008816566	0.008680801972463303								0.005453215501549686		0.01280642190373104
929217		0.00032791014787685225		0.00216656245886533													0.004622849480642014		
929218		0.004011574170035303																	
929219		0.0061461040980129306	0.0028766941345341147	0.0058855944895196775		0.005937550378826537		0.005382908635441729	0.0060772328701409785								0.005118977873181299		0.008908414901116646
929220		0.007651046573153103	0.0012867936182420947			0.004376745952296398			0.010240410576072674								0.00870680247088032		0.014332456252684726
929221			0.00552089758142149														0.006383775324051191		
