"","my.var","Reads","Phylum","Species","file","name","Sites","Fish_No","Lab Number (new)","LIMS (original tube ID)","ID #","Weight_g","Length_cm","Kfactor","Location","Long","Lat","Date of Capture","Dato uttak HI","Comments","Tail length (cm)","Gonad score","M/F","SEmptyach content","Tapeworm","Nematode","prop","ypos"
"91","480",658,"Arthropoda","Rhagoletis zephyria","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",1.67242781618544,12.9041276941846
"92","107",46,"Cnidaria","Renilla reniformis","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",0.268252857476091,22.9356193142057
"93","197",62,"Cnidaria","Renilla reniformis","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.162490827130726,1.29730579725338
"94","233",88,"Cnidaria","Renilla reniformis","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",4.80349344978166,37.882096069869
"95","286",22,"Cnidaria","Renilla reniformis","Invertebrates/D35.xlsx","35","Site 10","F3",35,"41552","8-046-2012",3312,69,1.00819155639572,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.2,"2","M","Krill","Yes","NA",1.10663983903421,4.57746478873239
"96","309",182,"Cnidaria","Renilla reniformis","Invertebrates/D4.xlsx","4","Site 6","F1",4,"41432","22-017-2012",2520,59,1.22699983932145,"Nordkapp",26.14643,70.953424,2012-07-26 00:00:00,0.530925926,NA,2,"2","M","Fish","No","No",43.9613526570048,21.9806763285024
"97","318",70,"Cnidaria","Renilla reniformis","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",4.05092592592593,38.599537037037
"98","445",34,"Cnidaria","Renilla reniformis","Invertebrates/D84.xlsx","84","Site 10","F10",84,"41555","8-138-2012",3162,67,1.05132612721645,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"3","M","Fish","Yes","NA",2.79146141215107,4.35139573070608
"99","527",136,"Cnidaria","Renilla reniformis","Invertebrates/MG59.xlsx","59","Site 6","F19",59,"41437","22-025-2012",2445,57.9,1.25963051281351,"Nordkapp",26.14643,70.953424,2012-08-07 00:00:00,0.530925926,NA,0.5,"2","M","Krill","Yes","No",3.09090909090909,1.54545454545455
"100","108",28,"Arthropoda","Pseudococcus longispinus","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",0.163284348028925,23.1513879169582
"101","13",170,"Arthropoda","Phormia regina","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.0628187125859138,0.527307663882935
"102","41",32,"Arthropoda","Phormia regina","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",0.0766907923117481,6.5139241719791
"103","59",428,"Arthropoda","Phormia regina","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.331505406326486,0.65526535923413
"104","201",30,"Arthropoda","Phormia regina","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.0786245937729322,1.41786350770521
"105","264",26,"Arthropoda","Phormia regina","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",0.159001956947162,15.7473091976517
"106","481",344,"Arthropoda","Phormia regina","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.874339162261082,14.1775111834079
"107","549",22,"Arthropoda","Phormia regina","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",0.100054575222849,1.2233945788612
"108","70",44,"Arthropoda","Periplaneta americana","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",0.0340799950429098,0.838058059918828
"109","9",504,"Nematoda","Parascaris univalens","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.186239006725297,0.651836523538541
"110","25",5872,"Nematoda","Parascaris univalens","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",14.0727603892058,13.5886497627379
"111","53",1482,"Nematoda","Parascaris univalens","Invertebrates/D11.xlsx","11","Site 7","F4",11,"41459","38-226-2012",3290,64,1.25503540039062,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Empty","No","No",1.14787619667255,1.42903615577656
"112","86",2550,"Nematoda","Parascaris univalens","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",45.5519828510182,32.0292961772061
"113","104",1032,"Nematoda","Parascaris univalens","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",6.01819454163751,26.2421273617915
"114","113",1254,"Nematoda","Parascaris univalens","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",9.07906168549088,57.6962061975094
"115","123",26,"Nematoda","Parascaris univalens","Invertebrates/D13.xlsx","13","Site 7","F5",13,"41465","38-175-2012",3092,67,1.02805198777775,"Månes/Tosken",16.957545,69.341588,2012-06-26 00:00:00,0.591111111111111,NA,2.2,"2","F","Fish","Yes","No",4.85074626865672,6.90298507462686
"116","125",2540,"Nematoda","Parascaris univalens","Invertebrates/D14.xlsx","14","Site 6","F3",14,"41434","22-019-2012",3022,65.5,1.07540130715349,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,2.2,"4","M","Empty","No","No",41.8589321028345,30.8174027686223
"117","138",1776,"Nematoda","Parascaris univalens","Invertebrates/D17.xlsx","17","Site 8","F5",17,"41495","81-108-2012",3446,76,0.78500874763085,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,3,"3","F","Empty","Yes","No",20.3529681411873,14.2333256933303
"118","149",2172,"Nematoda","Parascaris univalens","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",17.1104458799433,49.9133448873484
"119","158",334,"Nematoda","Parascaris univalens","Invertebrates/D2.xlsx","2","Site 8","F1",2,"41497","81-101-2012",2725,69,0.829505432119059,"Andøya",15.619177,69.138241,2012-07-10 00:00:00,0.799444444444445,"Fisheren har tatt skjellprøver",3.5,"3","F","Empty","No","Yes",43.8320209973753,24.8031496062992
"120","165",2566,"Nematoda","Parascaris univalens","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",2.01716873152632,1.31202440098107
"121","185",5316,"Nematoda","Parascaris univalens","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",13.9322780165636,8.42331481287347
"122","214",254,"Nematoda","Parascaris univalens","Invertebrates/D26.xlsx","26","Site 8","F7",26,"41496","81-102-2012",3716,71,1.03824693848471,"Andøya",15.619177,69.138241,2012-07-10 00:00:00,0.799444444444445,NA,2.8,"3","F","Empty","No","Yes",29.3302540415704,46.0739030023095
"123","219",3724,"Nematoda","Parascaris univalens","Invertebrates/D30.xlsx","30","Site 8","F8",30,"41493","81-079-2012",3390,68,1.07813454101364,"Andøya",15.619177,69.138241,2012-06-26 00:00:00,0.799444444444445,NA,0,"1","M","Empty","No","No",37.6999392589593,19.3561449686171
"124","230",432,"Nematoda","Parascaris univalens","Invertebrates/D31.xlsx","31","Site 10","F2",31,"41551","8-042-2012",3362,71,0.939339668241546,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.3,"3","M","NA","Yes","NA",23.5807860262009,52.0742358078603
"125","240",118,"Nematoda","Parascaris univalens","Invertebrates/D32.xlsx","32","Site 11","F4",32,"41595","31-086-2012",3022,72,0.809649348422497,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,2.9,"3","F","Empty","No","Yes",46.4566929133858,23.2283464566929
"126","249",294,"Nematoda","Parascaris univalens","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",1.79794520547945,16.725782778865
"127","272",248,"Nematoda","Parascaris univalens","Invertebrates/D34.xlsx","34","Site 11","F5",34,"41596","31-087-2012",4028,75,0.954785185185185,"Alta",23.211147,70.002317,1899-12-31 23:07:12,1.09111111111111,NA,4.1,"3","M","Empty","Yes","No",1.4756634535285,1.68987266452457
"128","279",204,"Nematoda","Parascaris univalens","Invertebrates/D35.xlsx","35","Site 10","F3",35,"41552","8-046-2012",3312,69,1.00819155639572,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,2.2,"2","M","Krill","Yes","NA",10.261569416499,10.261569416499
"129","288",2050,"Nematoda","Parascaris univalens","Invertebrates/D36.xlsx","36","Site 8","F9",36,"41501","81-115-2012",3628,67,1.2062653983369,"Andøya",15.619177,69.138241,2012-08-01 00:00:00,0.799444444444445,NA,1.2,"3","M","Empty","No","No",3.00886514413198,1.70991604532378
"130","303",534,"Nematoda","Parascaris univalens","Invertebrates/D37.xlsx","37","Site 6","F9",37,"41430","22-018-2012",2705,63,1.08179662223502,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,1.8,"3","M","Empty","No","Yes",20.5069124423963,14.0937019969278
"131","312",44,"Nematoda","Parascaris univalens","Invertebrates/D4.xlsx","4","Site 6","F1",4,"41432","22-017-2012",2520,59,1.22699983932145,"Nordkapp",26.14643,70.953424,2012-07-26 00:00:00,0.530925926,NA,2,"2","M","Fish","No","No",10.6280193236715,49.2753623188406
"132","313",518,"Nematoda","Parascaris univalens","Invertebrates/D40.xlsx","40","Site 10","F4",40,"41560","8-148-2012",3014,65,1.09749658625398,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.9,"3","M","Fish","Yes","NA",29.9768518518519,55.6134259259259
"133","326",40,"Nematoda","Parascaris univalens","Invertebrates/D42.xlsx","42","Site 8","F10",42,"41488","81-085-2012",2534,60,1.17314814814815,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,2.4,"2","M","Empty","No","Yes",2.21483942414175,3.76522702104098
"134","336",2354,"Nematoda","Parascaris univalens","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",10.2526132404181,19.934668989547
"135","358",98,"Nematoda","Parascaris univalens","Invertebrates/D51.xlsx","51","Site 6","F15",51,"41438","22-008-2012",2480,60,1.14814814814815,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2,"3","M","Fish","No","No",1.51843817787419,1.44096684226836
"136","363",20,"Nematoda","Parascaris univalens","Invertebrates/D53.xlsx","53","Site 6","F16",53,"41439","22-013-2012",2812,63,1.12458857734746,"Nordkapp",26.14643,70.953424,2012-07-22 00:00:00,0.530925926,NA,2.5,"3","M","Fish","Yes","No",100,50
"137","366",468,"Nematoda","Parascaris univalens","Invertebrates/D64.xlsx","64","Site 8","F18",64,"41492","81-094-2012",3124,69.5,0.930586207500021,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,2.9,"4","M","Empty","Yes","No",27.4647887323944,13.7323943661972
"138","376",294,"Nematoda","Parascaris univalens","Invertebrates/D69.xlsx","69","Site 8","F19",69,"41491","81-111-2012",2973,68,0.945514451455323,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,1.2,"2","M","Empty","Yes","Yes",40.7202216066482,20.3601108033241
"139","383",240,"Nematoda","Parascaris univalens","Invertebrates/D7.xlsx","7","Site 7","F3",7,"41466","38-224-2012",3050,65,1.1106053709604,"Månes/Tosken",16.957545,69.341588,2012-07-03 00:00:00,0.591111111111111,NA,1.5,"2","M","Fish","Yes","No",27.0880361173815,20.7674943566591
"140","390",230,"Nematoda","Parascaris univalens","Invertebrates/D70.xlsx","70","Site 8","F20",70,"41489","81-096-2012",2742,67,0.911681290584281,"Andøya",15.619177,69.138241,2012-07-05 00:00:00,0.799444444444445,NA,4,"3","F","Empty","No","Yes",2.08900999091735,2.15258855585831
"141","404",74,"Nematoda","Parascaris univalens","Invertebrates/D71.xlsx","71","Site 11","F11",71,"41583","31-110-2012",3726,70,1.08629737609329,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.4,"3","M","Empty","No","Yes",28.90625,14.453125
"142","408",276,"Nematoda","Parascaris univalens","Invertebrates/D79.xlsx","79","Site 7","F19",79,"41461","38-239-2012",2838,64,1.08261108398438,"Månes/Tosken",16.957545,69.341588,2012-07-04 00:00:00,0.591111111111111,NA,1.7,"2","M","Fish","No","No",5.5001992825827,3.58708648864089
"143","424",984,"Nematoda","Parascaris univalens","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",14.4366197183099,44.3075117370892
"144","431",1168,"Nematoda","Parascaris univalens","Invertebrates/D83.xlsx","83","Site 11","F15",83,"41591","31-082-2012",2907,65,1.05853436504324,"Alta",23.211147,70.002317,1899-12-31 20:07:12,1.09111111111111,NA,2.7,"3","M","Fish","No","No",30.0875837197321,15.043791859866
"145","442",48,"Nematoda","Parascaris univalens","Invertebrates/D84.xlsx","84","Site 10","F10",84,"41555","8-138-2012",3162,67,1.05132612721645,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,2.2,"3","M","Fish","Yes","NA",3.94088669950739,7.7175697865353
"146","449",122,"Nematoda","Parascaris univalens","Invertebrates/D88.xlsx","88","Site 7","F21",88,"41468","38-422-2012",2864,66,0.996187773047277,"Månes/Tosken",16.957545,69.341588,2012-08-07 00:00:00,0.591111111111111,NA,1.4,"3","M","Empty","No","No",44.5255474452555,22.2627737226277
"147","450",810,"Nematoda","Parascaris univalens","Invertebrates/D9.xlsx","9","Site 6","F2",9,"41445","22-022-2012",3074,64,1.17263793945312,"Nordkapp",26.14643,70.953424,2012-08-07 00:00:00,0.530925926,NA,1.8,"3","M","Fish","Yes","No",39.6669931439765,19.8334965719882
"148","459",1484,"Nematoda","Parascaris univalens","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",9.14807052151399,29.9099987671064
"149","469",116,"Nematoda","Parascaris univalens","Invertebrates/D92.xlsx","92","Site 7","F23",92,"41470","38-321-2012",2837,66.5,0.96470471220167,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,3.4,"2","F","Empty","No","Yes",3.46682606096832,1.73341303048416
"150","509",248,"Nematoda","Parascaris univalens","Invertebrates/MG41.xlsx","41","Site 6","F10",41,"41431","22-009-2012",2785,62,1.16855761807257,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2.1,"3","M","Fish","No","No",88.5714285714286,44.2857142857143
"151","512",252,"Nematoda","Parascaris univalens","Invertebrates/MG48.xlsx","48","Site 6","F13",48,"41428","22-014-2012",2056,56,1.1707361516035,"Nordkapp",26.14643,70.953424,2012-07-24 00:00:00,0.530925926,NA,2.3,"2","M","Empty","No","No",7.24971231300345,3.62485615650173
"152","523",40,"Nematoda","Parascaris univalens","Invertebrates/MG54.xlsx","54","Site 8","F14",54,"41504","81-082-2012",3422,72,0.916816700960219,"Andøya",15.619177,69.138241,2012-06-27 00:00:00,0.799444444444445,NA,3.1,"2","F","Fish","No","Yes",5.31914893617021,5.58510638297872
"153","529",98,"Nematoda","Parascaris univalens","Invertebrates/MG59.xlsx","59","Site 6","F19",59,"41437","22-025-2012",2445,57.9,1.25963051281351,"Nordkapp",26.14643,70.953424,2012-08-07 00:00:00,0.530925926,NA,0.5,"2","M","Krill","Yes","No",2.22727272727273,4.20454545454546
"154","536",464,"Nematoda","Parascaris univalens","Invertebrates/MG98.xlsx","98","Site 7","F26",98,"41472","38-355-2012",3094,64,1.18026733398438,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.7,"2","M","Fish","Yes","No",2.11024195015463,2.32854284154994
"155","8",552,"Nematoda","Parascaris equorum","Invertebrates/D10.xlsx","10","Site 11","F2",10,"41594","31-068-2012",4216,73,1.08375726510667,"Alta",23.211147,70.002317,1899-12-31 11:07:12,1.09111111111111,NA,2.7,"2","M","Fish","Yes","No",0.20397605498485,0.846944054393615
"156","29",954,"Nematoda","Parascaris equorum","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",2.28634424579399,21.7682020802377
"157","91",354,"Nematoda","Parascaris equorum","Invertebrates/D112.xlsx","112","Site 10","F18",112,"41549","8-016-2012",3352,71,0.936545677556711,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,2.6,"1","F","Krill","Yes","NA",6.32368703108253,57.9671311182565
"158","102",1940,"Nematoda","Parascaris equorum","Invertebrates/D113.xlsx","113","Site 10","F19",113,"41561","8-021-2012",3104,64,1.18408203125,"Bugøynes",29.673126,69.987245,1900-01-01 02:06:12,0.905925926,NA,1.6,"2","M","Fish","Yes","NA",11.3132726848612,34.9078609750408
"159","110",2632,"Nematoda","Parascaris equorum","Invertebrates/D114.xlsx","114","Site 10","F20",114,"41563","8-061-2012",2919,67,0.97053161459355,"Bugøynes",29.673126,69.987245,1900-01-01 03:06:12,0.905925926,NA,1.9,"2","F","Fish","Yes","NA",19.0558934260064,71.763683753258
"160","131",282,"Nematoda","Parascaris equorum","Invertebrates/D14.xlsx","14","Site 6","F3",14,"41434","22-019-2012",3022,65.5,1.07540130715349,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,2.2,"4","M","Empty","No","No",4.64733025708635,54.0705339485827
"161","140",376,"Nematoda","Parascaris equorum","Invertebrates/D17.xlsx","17","Site 8","F5",17,"41495","81-108-2012",3446,76,0.78500874763085,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,3,"3","F","Empty","Yes","No",4.30896172358469,26.5642906257163
"162","148",3064,"Nematoda","Parascaris equorum","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",24.1373877422404,70.5372616984402
"163","162",40,"Nematoda","Parascaris equorum","Invertebrates/D2.xlsx","2","Site 8","F1",2,"41497","81-101-2012",2725,69,0.829505432119059,"Andøya",15.619177,69.138241,2012-07-10 00:00:00,0.799444444444445,"Fisheren har tatt skjellprøver",3.5,"3","F","Empty","No","Yes",5.249343832021,49.3438320209974
"164","177",74,"Nematoda","Parascaris equorum","Invertebrates/D20.xlsx","20","Site 6","F5",20,"41443","22-007-2012",2986,66.5,1.01537126211991,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,1.4,"2","M","Krill","No","No",0.0581724419847808,2.34969498773662
"165","194",206,"Nematoda","Parascaris equorum","Invertebrates/D22.xlsx","22","Site 6","F6",22,"41444","22-003-2012",3594,67,1.19496081632382,"Nordkapp",26.14643,70.953424,2012-07-17 00:00:00,0.530925926,NA,2.1,"2","M","Empty","Yes","No",0.539888877240801,15.6593982597757
"166","246",940,"Nematoda","Parascaris equorum","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",5.74853228962818,20.4990215264188
"167","302",616,"Nematoda","Parascaris equorum","Invertebrates/D37.xlsx","37","Site 6","F9",37,"41430","22-018-2012",2705,63,1.08179662223502,"Nordkapp",26.14643,70.953424,2012-08-01 00:00:00,0.530925926,NA,1.8,"3","M","Empty","No","Yes",23.6559139784946,36.1751152073733
"168","311",50,"Nematoda","Parascaris equorum","Invertebrates/D4.xlsx","4","Site 6","F1",4,"41432","22-017-2012",2520,59,1.22699983932145,"Nordkapp",26.14643,70.953424,2012-07-26 00:00:00,0.530925926,NA,2,"2","M","Fish","No","No",12.0772946859903,60.6280193236715
"169","337",1610,"Nematoda","Parascaris equorum","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",7.01219512195122,28.5670731707317
"170","357",114,"Nematoda","Parascaris equorum","Invertebrates/D51.xlsx","51","Site 6","F15",51,"41438","22-008-2012",2480,60,1.14814814814815,"Nordkapp",26.14643,70.953424,2012-07-18 00:00:00,0.530925926,NA,2,"3","M","Fish","No","No",1.76634645181283,3.08335915711187
"171","381",24,"Nematoda","Parascaris equorum","Invertebrates/D69.xlsx","69","Site 8","F19",69,"41491","81-111-2012",2973,68,0.945514451455323,"Andøya",15.619177,69.138241,2012-07-12 00:00:00,0.799444444444445,NA,1.2,"2","M","Empty","Yes","Yes",3.32409972299169,42.382271468144
"172","422",1786,"Nematoda","Parascaris equorum","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",26.2030516431925,64.6273474178404
"173","458",2138,"Nematoda","Parascaris equorum","Invertebrates/D90.xlsx","90","Site 11","F18",90,"41579","31-009-2012",3212,67.5,1.04439363918102,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.3,"3","M","Fish","No","No",13.1796325977068,41.0738503267168
"174","504",20,"Nematoda","Parascaris equorum","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.0508336722244815,14.6400976006507
"175","508",28,"Nematoda","Parascaris equorum","Invertebrates/MG38.xlsx","38","Site 11","F6",38,"41581","31-111A-2012",3340,68.5,1.03914165032961,"Alta",23.211147,70.002317,1899-12-31 03:08:12,1.09111111111111,NA,2.6,"2","M","Empty","No","No",4.43037974683544,2.21518987341772
"176","518",60,"Nematoda","Parascaris equorum","Invertebrates/MG48.xlsx","48","Site 6","F13",48,"41428","22-014-2012",2056,56,1.1707361516035,"Nordkapp",26.14643,70.953424,2012-07-24 00:00:00,0.530925926,NA,2.3,"2","M","Empty","No","No",1.72612197928654,8.11277330264672
"177","261",46,"Platyhelminthes","Opisthorchis viverrini","Invertebrates/D33.xlsx","33","Site 7","F11",33,"41462","38-292-2012",3212,62.5,1.3156352,"Månes/Tosken",16.957545,69.341588,2012-07-11 00:00:00,0.591111111111111,NA,1.5,"3","M","Fish","No","No",0.281311154598826,23.5139432485323
"178","495",46,"Platyhelminthes","Opisthorchis viverrini","Invertebrates/MG104.xlsx","104","Site 10","F14",104,"41548","8-110-2012",2161,62,0.906733577254876,"Bugøynes",29.673126,69.987245,1900-01-01 04:06:12,0.905925926,NA,1.6,"3","M","NA","NA","NA",0.116917446116307,14.7239731598211
"179","42",28,"Nematoda","Nippostrongylus brasiliensis","Invertebrates/D100.xlsx","100","Site 7","F27",100,"41473","38-324-2012",3062,63,1.22456978088119,"Månes/Tosken",16.957545,69.341588,2012-07-18 00:00:00,0.591111111111111,NA,2.8,"4","M","Empty","No","No",0.0671044432727796,22.9449264247711
"180","157",24,"Nematoda","Nippostrongylus brasiliensis","Invertebrates/D18.xlsx","18","Site 10","F1",18,"41559","8-150-2012",3144,65,1.14483386436049,"Bugøynes",29.673126,69.987245,1899-12-31 03:07:12,0.905925926,NA,1.8,"3","M","Fish","Yes","NA",0.189065700330865,82.7004884197259
"181","349",90,"Nematoda","Nippostrongylus brasiliensis","Invertebrates/D45.xlsx","45","Site 11","F7",45,"41598","31-002-2012",2201,59,1.07167724061369,"Alta",23.211147,70.002317,1899-12-31 02:08:12,1.09111111111111,NA,1.7,"2","M","Fish","No","No",0.39198606271777,32.2691637630662
"182","426",32,"Nematoda","Nippostrongylus brasiliensis","Invertebrates/D82.xlsx","82","Site 10","F9",82,"41553","8-136-2012",3140,69,0.955833782331686,"Bugøynes",29.673126,69.987245,1900-01-01 05:06:12,0.905925926,NA,1.3,"3","M","Krill","NA","NA",0.469483568075117,77.9636150234742
